,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0007,7,10000,7,7,7.0,7.0,0.9055,9048,7
1,4,2,0.0011,11,10000,1,6,2.0,2.75,0.9085,9074,11
2,4,3,0.0021,21,10000,1,10,5.0,5.25,0.9115,9094,21
3,7,4,0.0024,24,10000,1,13,1.0,3.4285714285714284,0.9145,9121,24
4,5,5,0.004,40,10000,1,31,3.0,8.0,0.9175,9135,40
5,6,6,0.0058,58,10000,1,33,3.5,9.666666666666666,0.9205,9147,58
6,11,7,0.0071,71,10000,1,23,4.0,6.454545454545454,0.9235,9164,71
7,12,8,0.0114,114,10000,1,71,1.0,9.5,0.9265,9151,114
8,4,9,0.0172,172,10000,1,169,1.0,43.0,0.9295,9123,172
9,6,10,0.0224,224,10000,1,216,1.0,37.333333333333336,0.9325,9101,224
10,5,11,0.0261,261,10000,1,255,1.0,52.2,0.9355,9094,261
11,4,12,0.0308,308,10000,1,305,1.0,77.0,0.9385,9077,308
12,3,13,0.038,380,10000,1,377,2.0,126.66666666666667,0.9415,9035,380
13,13,14,0.0448,448,10000,1,426,1.0,34.46153846153846,0.9445,8996,448
14,11,15,0.052,520,10000,1,485,1.0,47.27272727272727,0.9474,8953,520
15,4,16,0.0609,609,10000,1,597,5.5,152.25,0.9503,8894,609
16,8,17,0.0682,682,10000,1,675,1.0,85.25,0.9533,8849,682
17,3,18,0.0767,767,10000,1,765,1.0,255.66666666666666,0.9561,8793,767
18,8,19,0.0873,873,10000,1,865,1.0,109.125,0.959,8712,873
19,5,20,0.0957,957,10000,1,951,2.0,191.4,0.9615,8652,957
20,3,21,0.1046,1046,10000,1,1036,9.0,348.6666666666667,0.9639,8588,1046
21,5,22,0.1143,1143,10000,1,1133,2.0,228.6,0.9664,8508,1143
22,6,23,0.1241,1241,10000,1,1234,1.0,206.83333333333334,0.9681,8428,1241
23,4,24,0.1352,1352,10000,1,1346,2.5,338.0,0.9699,8331,1352
24,6,25,0.1431,1431,10000,1,1426,1.0,238.5,0.9713,8261,1431
25,8,26,0.1538,1538,10000,1,1519,2.0,192.25,0.9722,8158,1538
26,14,27,0.1638,1638,10000,1,1616,1.0,117.0,0.9726,8051,1638
27,17,28,0.1748,1748,10000,1,1723,1.0,102.82352941176471,0.9719,7940,1748
28,22,29,0.1859,1859,10000,1,1763,1.0,84.5,0.9718,7825,1859
29,20,30,0.1951,1951,10000,1,1908,1.0,97.55,0.9714,7717,1951
30,25,31,0.2114,2114,10000,1,2054,1.0,84.56,0.9698,7540,2114
31,31,32,0.221,2210,10000,1,2133,1.0,71.29032258064517,0.9684,7426,2210
32,26,33,0.2327,2327,10000,1,2277,1.0,89.5,0.9666,7287,2327
33,40,34,0.2425,2425,10000,1,2270,1.0,60.625,0.9644,7154,2425
34,40,35,0.2518,2518,10000,1,2356,1.0,62.95,0.9609,7040,2518
35,39,36,0.264,2640,10000,1,2553,1.0,67.6923076923077,0.9588,6897,2640
36,52,37,0.2778,2778,10000,1,2574,1.0,53.42307692307692,0.9567,6744,2778
37,44,38,0.2888,2888,10000,1,2743,1.0,65.63636363636364,0.9552,6598,2888
38,44,39,0.2946,2946,10000,1,2778,1.0,66.95454545454545,0.9516,6496,2946
39,61,40,0.3029,3029,10000,1,2745,1.0,49.65573770491803,0.9472,6360,3029
40,73,41,0.312,3120,10000,1,2885,1.0,42.73972602739726,0.9419,6203,3120
41,79,42,0.3209,3209,10000,1,2828,1.0,40.620253164556964,0.9353,6053,3209
42,88,43,0.3289,3289,10000,1,2566,1.0,37.375,0.9292,5904,3289
43,105,44,0.3355,3355,10000,1,2593,1.0,31.952380952380953,0.9223,5766,3355
44,108,45,0.3455,3455,10000,1,2639,2.0,31.99074074074074,0.9151,5602,3455
45,123,46,0.3529,3529,10000,1,2777,2.0,28.691056910569106,0.9087,5459,3529
46,152,47,0.3599,3599,10000,1,2730,1.0,23.67763157894737,0.9018,5301,3599
47,144,48,0.3656,3656,10000,1,2732,1.0,25.38888888888889,0.893,5153,3656
48,171,49,0.3763,3763,10000,1,2846,1.0,22.005847953216374,0.8839,4961,3763
49,201,50,0.3842,3842,10000,1,2845,1.0,19.114427860696516,0.8754,4772,3842
50,222,51,0.3926,3926,10000,1,2858,1.0,17.684684684684683,0.8644,4578,3926
51,240,52,0.4024,4024,10000,1,2883,1.0,16.766666666666666,0.8534,4375,4024
52,247,53,0.4111,4111,10000,1,2936,2.0,16.643724696356276,0.8429,4183,4111
53,281,54,0.4138,4138,10000,1,2924,2.0,14.725978647686834,0.8324,4043,4138
54,303,55,0.4199,4199,10000,1,2962,2.0,13.858085808580858,0.8211,3874,4199
55,333,56,0.4257,4257,10000,1,2980,2.0,12.783783783783784,0.8103,3714,4257
56,333,57,0.4339,4339,10000,1,3128,2.0,13.03003003003003,0.8001,3533,4339
57,349,58,0.4385,4385,10000,1,3117,2.0,12.564469914040115,0.7902,3371,4385
58,371,59,0.4406,4406,10000,1,3130,2.0,11.876010781671159,0.7786,3245,4406
59,411,60,0.4456,4456,10000,1,3116,2.0,10.841849148418492,0.7681,3078,4456
60,430,61,0.4486,4486,10000,1,3053,1.5,10.432558139534883,0.7564,2933,4486
61,458,62,0.4524,4524,10000,1,3142,1.0,9.87772925764192,0.7449,2764,4524
62,460,63,0.4517,4517,10000,1,3079,1.0,9.819565217391304,0.7318,2642,4517
63,498,64,0.4494,4494,10000,1,3035,1.0,9.024096385542169,0.7189,2533,4494
64,525,65,0.4565,4565,10000,1,3096,1.0,8.695238095238095,0.7057,2329,4565
65,538,66,0.4519,4519,10000,1,2965,1.0,8.399628252788103,0.6924,2243,4519
66,533,67,0.4538,4538,10000,1,3056,1.0,8.5140712945591,0.6792,2096,4538
67,569,68,0.4493,4493,10000,1,2887,1.0,7.896309314586995,0.6664,1996,4493
68,583,69,0.4459,4459,10000,1,2738,1.0,7.648370497427101,0.6519,1899,4459
69,602,70,0.445,4450,10000,1,2758,1.0,7.392026578073089,0.6388,1776,4450
70,622,71,0.4396,4396,10000,1,2570,1.0,7.067524115755627,0.6256,1674,4396
71,640,72,0.4345,4345,10000,1,2496,1.0,6.7890625,0.61,1585,4345
72,675,73,0.4229,4229,10000,1,2411,1.0,6.265185185185185,0.596,1554,4229
73,679,74,0.4162,4162,10000,1,2233,1.0,6.1296023564064805,0.5813,1478,4162
74,701,75,0.4042,4042,10000,1,2214,1.0,5.7660485021398005,0.567,1457,4042
75,728,76,0.3921,3921,10000,1,2050,1.0,5.385989010989011,0.5529,1427,3921
76,740,77,0.3759,3759,10000,1,1930,1.0,5.0797297297297295,0.5378,1437,3759
77,747,78,0.3639,3639,10000,1,1780,1.0,4.871485943775101,0.5226,1422,3639
78,753,79,0.3536,3536,10000,1,1674,1.0,4.695883134130146,0.5091,1400,3536
79,761,80,0.3448,3448,10000,1,1617,1.0,4.530880420499343,0.4966,1385,3448
80,774,81,0.3331,3331,10000,1,1476,1.0,4.303617571059432,0.4863,1368,3331
81,767,82,0.3198,3198,10000,1,1428,1.0,4.169491525423729,0.4729,1381,3198
82,800,83,0.3082,3082,10000,1,1394,1.0,3.8525,0.4609,1380,3082
83,797,84,0.2953,2953,10000,1,973,1.0,3.7051442910915933,0.4492,1382,2953
84,806,85,0.2851,2851,10000,1,913,1.0,3.5372208436724564,0.4365,1367,2851
85,808,86,0.2743,2743,10000,1,821,1.0,3.39480198019802,0.4248,1370,2743
86,797,87,0.265,2650,10000,1,783,1.0,3.3249686323713927,0.4143,1359,2650
87,804,88,0.252,2520,10000,1,596,1.0,3.1343283582089554,0.4039,1378,2520
88,813,89,0.2402,2402,10000,1,448,1.0,2.954489544895449,0.3928,1407,2402
89,796,90,0.2325,2325,10000,1,451,1.0,2.920854271356784,0.3839,1394,2325
90,809,91,0.2229,2229,10000,1,416,1.0,2.7552533992583434,0.3749,1420,2229
91,785,92,0.2169,2169,10000,1,408,1.0,2.7630573248407644,0.3679,1425,2169
92,791,93,0.2084,2084,10000,1,334,1.0,2.634639696586599,0.3624,1442,2084
