,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0003,3,10000,3,3,3.0,3.0,0.9023,9020,3
1,4,2,0.0004,4,10000,1,1,1.0,1.0,0.9053,9049,4
2,5,3,0.0013,13,10000,1,6,1.0,2.6,0.9083,9070,13
3,3,4,0.004,40,10000,1,34,5.0,13.333333333333334,0.9113,9073,40
4,8,5,0.006,60,10000,1,29,1.5,7.5,0.9143,9083,60
5,9,6,0.0083,83,10000,1,67,1.0,9.222222222222221,0.9173,9090,83
6,4,7,0.0117,117,10000,1,112,2.0,29.25,0.9203,9086,117
7,10,8,0.0145,145,10000,1,129,1.0,14.5,0.9233,9088,145
8,5,9,0.021,210,10000,1,197,1.0,42.0,0.9263,9053,210
9,7,10,0.0254,254,10000,1,247,1.0,36.285714285714285,0.9293,9039,254
10,7,11,0.0325,325,10000,1,319,1.0,46.42857142857143,0.9323,8998,325
11,7,12,0.0402,402,10000,1,393,1.0,57.42857142857143,0.9353,8951,402
12,7,13,0.0481,481,10000,1,475,1.0,68.71428571428571,0.9383,8902,481
13,9,14,0.0578,578,10000,1,570,1.0,64.22222222222223,0.9413,8835,578
14,8,15,0.0663,663,10000,1,653,1.0,82.875,0.9443,8779,663
15,10,16,0.0772,772,10000,1,760,1.0,77.2,0.9472,8697,772
16,5,17,0.0874,874,10000,1,870,1.0,174.8,0.9499,8617,874
17,10,18,0.0966,966,10000,1,956,1.0,96.6,0.9521,8551,966
18,2,19,0.1064,1064,10000,1,1063,532.0,532.0,0.9547,8479,1064
19,15,20,0.113,1130,10000,1,1113,1.0,75.33333333333333,0.9573,8438,1130
20,16,21,0.1257,1257,10000,1,1227,1.0,78.5625,0.9598,8333,1257
21,5,22,0.1369,1369,10000,1,1363,1.0,273.8,0.962,8234,1369
22,12,23,0.1469,1469,10000,1,1448,1.0,122.41666666666667,0.9633,8149,1469
23,15,24,0.1595,1595,10000,1,1578,1.0,106.33333333333333,0.9648,8031,1595
24,12,25,0.1711,1711,10000,1,1696,1.0,142.58333333333334,0.9656,7916,1711
25,14,26,0.1821,1821,10000,1,1770,2.0,130.07142857142858,0.9657,7809,1821
26,16,27,0.1952,1952,10000,1,1921,1.0,122.0,0.966,7666,1952
27,17,28,0.2065,2065,10000,1,2037,1.0,121.47058823529412,0.9648,7551,2065
28,16,29,0.2162,2162,10000,1,2143,1.0,135.125,0.9646,7435,2162
29,24,30,0.2222,2222,10000,1,2177,1.0,92.58333333333333,0.9627,7348,2222
30,45,31,0.2298,2298,10000,1,2226,1.0,51.06666666666667,0.96,7256,2298
31,29,32,0.2399,2399,10000,1,2329,1.0,82.72413793103448,0.9584,7131,2399
32,31,33,0.2487,2487,10000,1,2385,1.0,80.2258064516129,0.956,7021,2487
