,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0005,5,10000,5,5,5.0,5.0,0.8965,8960,5
1,4,2,0.0007,7,10000,1,3,1.5,1.75,0.8995,8988,7
2,3,3,0.0026,26,10000,1,18,7.0,8.666666666666666,0.9025,8999,26
3,4,4,0.0037,37,10000,1,31,2.5,9.25,0.9055,9018,37
4,2,5,0.0061,61,10000,4,57,30.5,30.5,0.9085,9024,61
5,2,6,0.0081,81,10000,1,80,40.5,40.5,0.9115,9034,81
6,1,7,0.0126,126,10000,126,126,126.0,126.0,0.9145,9019,126
7,1,8,0.017,170,10000,170,170,170.0,170.0,0.9175,9005,170
8,1,9,0.0223,223,10000,223,223,223.0,223.0,0.9205,8982,223
9,1,10,0.0288,288,10000,288,288,288.0,288.0,0.9235,8947,288
10,2,11,0.0345,345,10000,1,344,172.5,172.5,0.9265,8920,345
11,2,12,0.0402,402,10000,1,401,201.0,201.0,0.9295,8893,402
12,2,13,0.0472,472,10000,1,471,236.0,236.0,0.9325,8853,472
13,2,14,0.0535,535,10000,1,534,267.5,267.5,0.9355,8818,535
14,2,15,0.064,640,10000,1,639,320.0,320.0,0.9383,8739,640
15,1,16,0.0742,742,10000,742,742,742.0,742.0,0.9409,8664,742
16,1,17,0.0856,856,10000,856,856,856.0,856.0,0.9436,8573,856
17,1,18,0.099,990,10000,990,990,990.0,990.0,0.9459,8464,990
18,5,19,0.1168,1168,10000,1,1162,1.0,233.6,0.9484,8308,1168
19,3,20,0.1335,1335,10000,1,1333,1.0,445.0,0.9506,8164,1335
20,6,21,0.1472,1472,10000,1,1463,2.0,245.33333333333334,0.9529,8039,1472
21,7,22,0.1624,1624,10000,1,1614,1.0,232.0,0.9541,7894,1624
22,10,23,0.1786,1786,10000,1,1774,1.0,178.6,0.9548,7742,1786
23,4,24,0.1954,1954,10000,1,1948,2.5,488.5,0.9558,7580,1954
24,10,25,0.2103,2103,10000,1,2091,1.0,210.3,0.9564,7435,2103
25,11,26,0.2277,2277,10000,1,2248,1.0,207.0,0.9568,7264,2277
26,17,27,0.2486,2486,10000,1,2438,1.0,146.23529411764707,0.9571,7049,2486
27,17,28,0.2649,2649,10000,1,2588,1.0,155.8235294117647,0.9565,6871,2649
28,19,29,0.286,2860,10000,1,2792,1.0,150.52631578947367,0.955,6644,2860
29,22,30,0.303,3030,10000,1,2972,1.0,137.72727272727272,0.9534,6442,3030
30,21,31,0.3232,3232,10000,1,3176,1.0,153.9047619047619,0.9502,6203,3232
31,22,32,0.3401,3401,10000,1,3262,1.0,154.5909090909091,0.9465,5987,3401
32,23,33,0.3626,3626,10000,1,3507,1.0,157.65217391304347,0.9418,5719,3626
33,34,34,0.3814,3814,10000,1,3675,1.0,112.17647058823529,0.9375,5465,3814
34,38,35,0.4054,4054,10000,1,3835,1.0,106.6842105263158,0.9309,5174,4054
35,42,36,0.4222,4222,10000,1,4055,1.0,100.52380952380952,0.9258,4942,4222
36,40,37,0.4475,4475,10000,1,4298,1.0,111.875,0.9194,4612,4475
