,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0002,2,10000,2,2,2.0,2.0,0.9088,9086,2
1,1,2,0.0007,7,10000,7,7,7.0,7.0,0.9118,9111,7
2,1,3,0.0016,16,10000,16,16,16.0,16.0,0.9148,9132,16
3,1,4,0.0021,21,10000,21,21,21.0,21.0,0.9178,9157,21
4,2,5,0.0042,42,10000,4,38,21.0,21.0,0.9208,9166,42
5,1,6,0.0054,54,10000,54,54,54.0,54.0,0.9238,9184,54
6,1,7,0.0058,58,10000,58,58,58.0,58.0,0.9268,9210,58
7,3,8,0.007,70,10000,2,64,4.0,23.333333333333332,0.9298,9228,70
8,1,9,0.0085,85,10000,85,85,85.0,85.0,0.9328,9243,85
9,1,10,0.0097,97,10000,97,97,97.0,97.0,0.9358,9261,97
10,1,11,0.0111,111,10000,111,111,111.0,111.0,0.9388,9277,111
11,2,12,0.0128,128,10000,1,127,64.0,64.0,0.9418,9290,128
12,1,13,0.014,140,10000,140,140,140.0,140.0,0.9448,9308,140
13,4,14,0.0154,154,10000,1,151,1.0,38.5,0.9478,9324,154
14,4,15,0.0181,181,10000,1,173,3.5,45.25,0.9508,9325,181
15,3,16,0.0206,206,10000,1,204,1.0,68.66666666666667,0.9536,9328,206
16,4,17,0.0248,248,10000,1,243,2.0,62.0,0.9564,9310,248
17,1,18,0.0285,285,10000,285,285,285.0,285.0,0.9588,9302,285
18,4,19,0.0318,318,10000,1,312,2.5,79.5,0.9617,9294,318
19,7,20,0.0362,362,10000,1,328,2.0,51.714285714285715,0.9642,9275,362
20,9,21,0.0409,409,10000,1,393,1.0,45.44444444444444,0.9667,9254,409
21,7,22,0.0445,445,10000,1,433,2.0,63.57142857142857,0.9693,9238,445
22,6,23,0.0486,486,10000,1,473,3.0,81.0,0.9713,9224,486
23,5,24,0.0527,527,10000,1,519,2.0,105.4,0.974,9210,527
24,6,25,0.0573,573,10000,1,567,1.0,95.5,0.9767,9188,573
25,6,26,0.0627,627,10000,1,620,1.0,104.5,0.9791,9154,627
26,9,27,0.0687,687,10000,1,672,1.0,76.33333333333333,0.9811,9113,687
27,6,28,0.0735,735,10000,1,725,1.0,122.5,0.983,9077,735
28,10,29,0.0806,806,10000,1,791,1.0,80.6,0.9842,9021,806
29,14,30,0.0875,875,10000,1,820,1.0,62.5,0.9857,8968,875
30,4,31,0.0949,949,10000,1,945,1.5,237.25,0.9873,8910,949
31,11,32,0.1023,1023,10000,1,1011,1.0,93.0,0.9889,8846,1023
32,7,33,0.1096,1096,10000,1,1087,1.0,156.57142857142858,0.9899,8777,1096
33,16,34,0.1163,1163,10000,1,1140,1.0,72.6875,0.9903,8713,1163
34,9,35,0.1214,1214,10000,1,1205,1.0,134.88888888888889,0.9906,8667,1214
35,8,36,0.1295,1295,10000,1,1287,1.0,161.875,0.9911,8588,1295
36,15,37,0.1384,1384,10000,1,1350,1.0,92.26666666666667,0.9913,8502,1384
37,11,38,0.1492,1492,10000,1,1481,1.0,135.63636363636363,0.9916,8390,1492
38,10,39,0.1572,1572,10000,1,1562,1.0,157.2,0.9912,8311,1572
39,6,40,0.1647,1647,10000,1,1642,1.0,274.5,0.9913,8238,1647
40,8,41,0.1709,1709,10000,1,1696,1.0,213.625,0.9915,8163,1709
41,6,42,0.1758,1758,10000,1,1752,1.0,293.0,0.9902,8086,1758
42,5,43,0.1822,1822,10000,1,1818,1.0,364.4,0.9874,7998,1822
43,6,44,0.1877,1877,10000,1,1872,1.0,312.8333333333333,0.985,7910,1877
44,7,45,0.1962,1962,10000,1,1946,1.0,280.2857142857143,0.9817,7811,1962
45,7,46,0.2026,2026,10000,1,2019,1.0,289.42857142857144,0.9803,7712,2026
46,9,47,0.2123,2123,10000,1,2106,1.0,235.88888888888889,0.9768,7597,2123
47,19,48,0.219,2190,10000,1,2127,1.0,115.26315789473684,0.975,7492,2190
48,15,49,0.2234,2234,10000,1,2169,2.0,148.93333333333334,0.9712,7409,2234
49,27,50,0.2283,2283,10000,1,2235,1.0,84.55555555555556,0.9673,7322,2283
50,25,51,0.2342,2342,10000,1,2315,1.0,93.68,0.9635,7213,2342
51,37,52,0.239,2390,10000,1,2305,1.0,64.5945945945946,0.9585,7106,2390
52,41,53,0.2443,2443,10000,1,2337,1.0,59.58536585365854,0.9526,7000,2443
53,47,54,0.2502,2502,10000,1,2404,1.0,53.234042553191486,0.9473,6894,2502
54,55,55,0.2547,2547,10000,1,2258,1.0,46.30909090909091,0.9426,6771,2547
55,73,56,0.2599,2599,10000,1,1819,1.0,35.602739726027394,0.9348,6681,2599
56,80,57,0.2658,2658,10000,1,1774,2.0,33.225,0.931,6562,2658
57,96,58,0.2713,2713,10000,1,1997,1.5,28.260416666666668,0.925,6452,2713
58,102,59,0.2757,2757,10000,1,2129,2.0,27.029411764705884,0.9195,6345,2757
59,123,60,0.2812,2812,10000,1,2265,2.0,22.86178861788618,0.9132,6224,2812
60,116,61,0.2889,2889,10000,1,2260,2.0,24.905172413793103,0.9066,6103,2889
61,126,62,0.2926,2926,10000,1,2230,2.0,23.22222222222222,0.9022,6004,2926
62,146,63,0.2989,2989,10000,1,1953,2.0,20.472602739726028,0.896,5862,2989
63,161,64,0.3038,3038,10000,1,2122,2.0,18.869565217391305,0.8881,5749,3038
64,188,65,0.3056,3056,10000,1,2045,1.0,16.25531914893617,0.8817,5634,3056
65,206,66,0.3165,3165,10000,1,2207,1.0,15.364077669902912,0.872,5454,3165
66,218,67,0.3247,3247,10000,1,2247,1.0,14.894495412844037,0.8649,5298,3247
67,229,68,0.3304,3304,10000,1,2248,2.0,14.427947598253276,0.8575,5155,3304
68,239,69,0.3354,3354,10000,1,2257,2.0,14.03347280334728,0.8489,5012,3354
69,252,70,0.3444,3444,10000,1,2352,1.0,13.666666666666666,0.8396,4857,3444
70,274,71,0.3497,3497,10000,1,2339,1.0,12.762773722627736,0.8331,4723,3497
71,294,72,0.36,3600,10000,1,2412,2.0,12.244897959183673,0.825,4542,3600
72,304,73,0.3661,3661,10000,1,2455,2.0,12.042763157894736,0.8172,4385,3661
73,327,74,0.376,3760,10000,1,2562,1.0,11.498470948012232,0.8076,4199,3760
74,349,75,0.3849,3849,10000,1,2674,1.0,11.02865329512894,0.7989,4022,3849
75,345,76,0.3944,3944,10000,1,2738,1.0,11.431884057971015,0.7901,3838,3944
76,380,77,0.4027,4027,10000,1,2845,1.0,10.597368421052632,0.7812,3651,4027
77,377,78,0.4084,4084,10000,1,2868,1.0,10.83289124668435,0.7708,3494,4084
78,373,79,0.414,4140,10000,1,2898,1.0,11.099195710455763,0.7608,3340,4140
79,408,80,0.4177,4177,10000,1,2955,1.0,10.237745098039216,0.751,3184,4177
80,423,81,0.4194,4194,10000,1,2995,1.0,9.914893617021276,0.7391,3060,4194
81,435,82,0.423,4230,10000,1,2953,1.0,9.724137931034482,0.7284,2907,4230
82,463,83,0.421,4210,10000,1,2860,1.0,9.092872570194384,0.7167,2805,4210
83,474,84,0.4217,4217,10000,1,2928,1.0,8.896624472573839,0.7045,2666,4217
84,466,85,0.4246,4246,10000,1,2974,1.0,9.111587982832617,0.6913,2537,4246
85,494,86,0.4229,4229,10000,1,2912,1.0,8.56072874493927,0.6813,2417,4229
86,511,87,0.4206,4206,10000,1,2844,1.0,8.230919765166341,0.6676,2311,4206
87,514,88,0.416,4160,10000,1,2709,1.0,8.093385214007782,0.6547,2222,4160
