,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,2,1,0.0002,2,10000,1,1,1.0,1.0,0.9017,9015,2
1,2,2,0.0002,2,10000,1,1,1.0,1.0,0.9047,9045,2
2,2,3,0.0002,2,10000,1,1,1.0,1.0,0.9077,9075,2
3,2,4,0.0008,8,10000,1,7,4.0,4.0,0.9107,9099,8
4,5,5,0.001,10,10000,1,3,2.0,2.0,0.9137,9127,10
5,5,6,0.0026,26,10000,1,13,2.0,5.2,0.9167,9141,26
6,2,7,0.0035,35,10000,1,34,17.5,17.5,0.9197,9162,35
7,4,8,0.0046,46,10000,1,27,9.0,11.5,0.9227,9181,46
8,8,9,0.0061,61,10000,1,25,2.0,7.625,0.9257,9196,61
9,6,10,0.0082,82,10000,1,77,1.0,13.666666666666666,0.9287,9205,82
10,5,11,0.0104,104,10000,1,84,9.0,20.8,0.9317,9213,104
11,7,12,0.0121,121,10000,1,79,6.0,17.285714285714285,0.9347,9226,121
12,4,13,0.0148,148,10000,1,139,4.0,37.0,0.9377,9229,148
13,6,14,0.018,180,10000,1,174,1.0,30.0,0.9407,9227,180
14,4,15,0.0226,226,10000,1,223,1.0,56.5,0.9437,9211,226
15,7,16,0.0274,274,10000,1,166,1.0,39.142857142857146,0.9467,9192,274
16,3,17,0.0334,334,10000,1,332,1.0,111.33333333333333,0.9496,9162,334
17,3,18,0.0371,371,10000,1,369,1.0,123.66666666666667,0.9526,9153,371
18,1,19,0.0419,419,10000,419,419,419.0,419.0,0.9554,9134,419
19,2,20,0.045,450,10000,3,447,225.0,225.0,0.9583,9130,450
20,4,21,0.0494,494,10000,1,468,12.5,123.5,0.961,9110,494
21,2,22,0.0549,549,10000,1,548,274.5,274.5,0.9634,9079,549
22,6,23,0.058,580,10000,1,573,1.5,96.66666666666667,0.9658,9070,580
23,5,24,0.0629,629,10000,2,616,4.0,125.8,0.968,9041,629
24,8,25,0.0666,666,10000,1,654,1.5,83.25,0.97,9022,666
25,8,26,0.0718,718,10000,1,696,2.0,89.75,0.9718,8988,718
26,13,27,0.0782,782,10000,1,742,3.0,60.15384615384615,0.9736,8944,782
27,12,28,0.0821,821,10000,1,797,1.0,68.41666666666667,0.9756,8915,821
28,14,29,0.0867,867,10000,1,795,2.0,61.92857142857143,0.9766,8878,867
29,11,30,0.0939,939,10000,1,894,1.0,85.36363636363636,0.9775,8816,939
30,15,31,0.0974,974,10000,1,917,1.0,64.93333333333334,0.9785,8785,974
31,16,32,0.1036,1036,10000,1,994,1.0,64.75,0.9789,8735,1036
32,19,33,0.1099,1099,10000,1,997,1.0,57.8421052631579,0.9801,8678,1099
33,10,34,0.1165,1165,10000,1,1135,1.0,116.5,0.9807,8607,1165
34,12,35,0.1267,1267,10000,1,1253,1.0,105.58333333333333,0.9802,8509,1267
35,16,36,0.1355,1355,10000,1,1289,1.0,84.6875,0.9806,8416,1355
36,18,37,0.1428,1428,10000,1,1406,1.0,79.33333333333333,0.9801,8336,1428
37,19,38,0.15,1500,10000,1,1463,1.0,78.94736842105263,0.9794,8260,1500
38,16,39,0.1577,1577,10000,1,1554,1.0,98.5625,0.979,8180,1577
39,18,40,0.1639,1639,10000,1,1611,1.0,91.05555555555556,0.9787,8107,1639
40,16,41,0.171,1710,10000,1,1690,1.0,106.875,0.9776,8027,1710
41,17,42,0.1809,1809,10000,1,1742,1.0,106.41176470588235,0.9767,7921,1809
42,25,43,0.1864,1864,10000,1,1784,1.0,74.56,0.976,7839,1864
43,22,44,0.1956,1956,10000,1,1922,1.0,88.9090909090909,0.9733,7740,1956
44,18,45,0.2082,2082,10000,1,2052,1.0,115.66666666666667,0.9726,7602,2082
45,18,46,0.2201,2201,10000,1,2178,1.0,122.27777777777777,0.9714,7454,2201
46,33,47,0.2275,2275,10000,1,2199,1.0,68.93939393939394,0.9685,7352,2275
47,35,48,0.2355,2355,10000,1,2197,1.0,67.28571428571429,0.9657,7233,2355
48,37,49,0.2432,2432,10000,1,2206,1.0,65.72972972972973,0.9618,7121,2432
49,43,50,0.2526,2526,10000,1,2098,1.0,58.74418604651163,0.9583,6985,2526
50,41,51,0.258,2580,10000,1,2276,1.0,62.926829268292686,0.9541,6882,2580
51,55,52,0.2667,2667,10000,1,2201,1.0,48.49090909090909,0.9492,6754,2667
52,68,53,0.2784,2784,10000,1,2285,1.0,40.94117647058823,0.9451,6589,2784
53,66,54,0.2841,2841,10000,1,2355,1.0,43.04545454545455,0.9403,6470,2841
54,71,55,0.29,2900,10000,1,2416,1.0,40.84507042253521,0.9341,6341,2900
55,80,56,0.2975,2975,10000,1,2023,1.0,37.1875,0.9271,6218,2975
56,92,57,0.3054,3054,10000,1,2382,1.0,33.19565217391305,0.9223,6075,3054
57,108,58,0.3125,3125,10000,1,2381,1.0,28.935185185185187,0.9159,5926,3125
58,127,59,0.318,3180,10000,1,2515,1.0,25.03937007874016,0.9081,5800,3180
59,147,60,0.3243,3243,10000,1,2354,1.0,22.06122448979592,0.901,5664,3243
60,164,61,0.3338,3338,10000,1,2281,1.0,20.353658536585368,0.8937,5493,3338
61,190,62,0.3401,3401,10000,1,2258,1.0,17.9,0.8861,5342,3401
62,208,63,0.3475,3475,10000,1,2287,1.0,16.70673076923077,0.8773,5187,3475
63,236,64,0.3539,3539,10000,1,2345,1.0,14.995762711864407,0.8692,5038,3539
