,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0008,8,10000,8,8,8.0,8.0,0.9027,9019,8
1,1,2,0.0016,16,10000,16,16,16.0,16.0,0.9057,9041,16
2,2,3,0.0025,25,10000,1,24,12.5,12.5,0.9087,9062,25
3,1,4,0.0049,49,10000,49,49,49.0,49.0,0.9117,9068,49
4,1,5,0.0093,93,10000,93,93,93.0,93.0,0.9147,9054,93
5,2,6,0.014,140,10000,2,138,70.0,70.0,0.9177,9037,140
6,1,7,0.0174,174,10000,174,174,174.0,174.0,0.9207,9033,174
7,2,8,0.0227,227,10000,1,226,113.5,113.5,0.9237,9010,227
8,1,9,0.0298,298,10000,298,298,298.0,298.0,0.9267,8969,298
9,1,10,0.0392,392,10000,392,392,392.0,392.0,0.9297,8905,392
10,1,11,0.0479,479,10000,479,479,479.0,479.0,0.9327,8848,479
11,1,12,0.0586,586,10000,586,586,586.0,586.0,0.9357,8770,586
12,1,13,0.0675,675,10000,675,675,675.0,675.0,0.9386,8710,675
13,1,14,0.0793,793,10000,793,793,793.0,793.0,0.9415,8621,793
14,2,15,0.0902,902,10000,2,900,451.0,451.0,0.9444,8540,902
15,2,16,0.1011,1011,10000,2,1009,505.5,505.5,0.9472,8455,1011
16,1,17,0.1114,1114,10000,1114,1114,1114.0,1114.0,0.9496,8379,1114
17,2,18,0.1189,1189,10000,2,1187,594.5,594.5,0.9523,8323,1189
18,2,19,0.1265,1265,10000,1,1264,632.5,632.5,0.9542,8265,1265
19,5,20,0.1351,1351,10000,1,1347,1.0,270.2,0.956,8184,1351
20,3,21,0.1444,1444,10000,1,1442,1.0,481.3333333333333,0.9565,8098,1444
21,7,22,0.1515,1515,10000,1,1501,3.0,216.42857142857142,0.9572,8029,1515
22,8,23,0.1583,1583,10000,1,1568,1.0,197.875,0.9574,7949,1583
23,9,24,0.1661,1661,10000,1,1648,1.0,184.55555555555554,0.9562,7849,1661
24,13,25,0.1743,1743,10000,1,1709,1.0,134.07692307692307,0.954,7761,1743
25,11,26,0.1806,1806,10000,1,1783,1.0,164.1818181818182,0.9534,7683,1806
26,11,27,0.1877,1877,10000,1,1847,1.0,170.63636363636363,0.9519,7599,1877
27,16,28,0.1958,1958,10000,1,1916,1.0,122.375,0.9506,7497,1958
28,22,29,0.2,2000,10000,1,1947,1.5,90.9090909090909,0.9485,7435,2000
29,20,30,0.21,2100,10000,1,2048,2.0,105.0,0.9465,7313,2100
30,22,31,0.2172,2172,10000,1,2116,1.0,98.72727272727273,0.9443,7206,2172
31,29,32,0.2253,2253,10000,1,2149,1.0,77.6896551724138,0.9408,7091,2253
32,39,33,0.2327,2327,10000,1,2236,1.0,59.666666666666664,0.9374,6971,2327
33,43,34,0.2428,2428,10000,1,2287,1.0,56.46511627906977,0.9328,6843,2428
34,54,35,0.2556,2556,10000,1,2104,1.0,47.333333333333336,0.9301,6677,2556
35,61,36,0.265,2650,10000,1,2331,1.0,43.442622950819676,0.9263,6537,2650
36,72,37,0.2709,2709,10000,1,2269,1.0,37.625,0.9217,6421,2709
37,79,38,0.2802,2802,10000,1,2375,1.0,35.46835443037975,0.916,6278,2802
38,91,39,0.2896,2896,10000,1,2512,1.0,31.824175824175825,0.911,6129,2896
39,91,40,0.2985,2985,10000,1,2472,2.0,32.8021978021978,0.9055,5987,2985
40,100,41,0.3065,3065,10000,1,2537,2.0,30.65,0.9002,5840,3065
41,111,42,0.3137,3137,10000,1,2450,2.0,28.26126126126126,0.8935,5707,3137
42,116,43,0.3227,3227,10000,1,2489,2.0,27.81896551724138,0.8874,5546,3227
43,133,44,0.3331,3331,10000,1,2479,2.0,25.045112781954888,0.8803,5388,3331
44,147,45,0.3425,3425,10000,1,2583,2.0,23.299319727891156,0.8749,5233,3425
45,153,46,0.3519,3519,10000,1,2725,1.0,23.0,0.8688,5080,3519
46,173,47,0.3621,3621,10000,1,2701,2.0,20.930635838150287,0.8629,4905,3621
47,193,48,0.3707,3707,10000,1,2647,1.0,19.207253886010363,0.8556,4730,3707
48,212,49,0.3808,3808,10000,1,2658,1.0,17.962264150943398,0.8467,4558,3808
49,226,50,0.3902,3902,10000,1,2757,2.0,17.265486725663717,0.8396,4372,3902
50,224,51,0.3998,3998,10000,1,2809,2.0,17.848214285714285,0.8304,4195,3998
51,244,52,0.4084,4084,10000,1,2818,2.0,16.737704918032787,0.8223,4024,4084
52,257,53,0.4189,4189,10000,1,2882,2.0,16.299610894941633,0.8138,3835,4189
53,267,54,0.4271,4271,10000,1,2926,2.0,15.99625468164794,0.8054,3645,4271
54,293,55,0.4319,4319,10000,1,2950,2.0,14.74061433447099,0.7946,3471,4319
55,326,56,0.4411,4411,10000,1,3030,2.0,13.530674846625766,0.782,3288,4411
56,341,57,0.4526,4526,10000,1,3087,2.0,13.272727272727273,0.7729,3072,4526
57,366,58,0.4631,4631,10000,1,3097,2.0,12.653005464480874,0.7628,2859,4631
58,392,59,0.4706,4706,10000,1,2942,2.0,12.005102040816327,0.752,2656,4706
59,423,60,0.4777,4777,10000,1,3141,2.0,11.293144208037825,0.7392,2482,4777
60,436,61,0.4853,4853,10000,1,3199,2.0,11.130733944954128,0.7289,2302,4853
61,481,62,0.4876,4876,10000,1,3233,2.0,10.137214137214137,0.7185,2141,4876
62,507,63,0.4905,4905,10000,1,3158,2.0,9.674556213017752,0.7047,1985,4905
63,534,64,0.4927,4927,10000,1,3134,2.0,9.226591760299625,0.692,1842,4927
64,557,65,0.4943,4943,10000,1,3090,2.0,8.874326750448834,0.6799,1678,4943
65,575,66,0.4962,4962,10000,1,3103,1.0,8.629565217391304,0.6651,1547,4962
66,595,67,0.4981,4981,10000,1,3104,1.0,8.371428571428572,0.6539,1392,4981
67,612,68,0.4964,4964,10000,1,3086,1.0,8.11111111111111,0.6403,1271,4964
68,621,69,0.4954,4954,10000,1,3001,1.0,7.977455716586151,0.6265,1127,4954
69,667,70,0.4864,4864,10000,1,2853,1.0,7.2923538230884555,0.6111,1025,4864
70,690,71,0.4817,4817,10000,1,2780,1.0,6.981159420289855,0.5919,941,4817
71,718,72,0.4741,4741,10000,1,2696,1.0,6.603064066852368,0.5788,873,4741
72,746,73,0.4707,4707,10000,1,2234,1.0,6.309651474530831,0.5644,773,4707
73,756,74,0.4619,4619,10000,1,2165,1.0,6.10978835978836,0.551,726,4619
74,793,75,0.4514,4514,10000,1,2037,1.0,5.6923076923076925,0.5375,681,4514
75,822,76,0.44,4400,10000,1,1928,1.0,5.35279805352798,0.5225,646,4400
76,846,77,0.4301,4301,10000,1,1784,1.0,5.083924349881797,0.5076,599,4301
77,884,78,0.4211,4211,10000,1,1643,1.0,4.763574660633484,0.493,565,4211
78,921,79,0.4065,4065,10000,1,1543,1.0,4.413680781758957,0.4806,533,4065
79,941,80,0.4,4000,10000,1,1515,1.0,4.2507970244420825,0.4628,489,4000
80,966,81,0.3896,3896,10000,1,1218,1.0,4.033126293995859,0.4519,454,3896
81,979,82,0.383,3830,10000,1,1094,1.0,3.9121552604698673,0.438,404,3830
82,1013,83,0.3714,3714,10000,1,1041,1.0,3.6663376110562687,0.4264,377,3714
83,1032,84,0.3609,3609,10000,1,948,1.0,3.497093023255814,0.4121,359,3609
84,1038,85,0.3507,3507,10000,1,919,1.0,3.378612716763006,0.3998,346,3507
85,1076,86,0.3413,3413,10000,1,778,1.0,3.1719330855018586,0.3883,332,3413
86,1100,87,0.3304,3304,10000,1,695,1.0,3.0036363636363634,0.3775,346,3304
87,1109,88,0.3185,3185,10000,1,670,1.0,2.871956717763751,0.368,357,3185
88,1122,89,0.308,3080,10000,1,636,1.0,2.7450980392156863,0.3572,361,3080
89,1125,90,0.3003,3003,10000,1,604,1.0,2.6693333333333333,0.3471,376,3003
90,1134,91,0.2909,2909,10000,1,537,1.0,2.5652557319223988,0.3409,381,2909
91,1136,92,0.2822,2822,10000,1,485,1.0,2.484154929577465,0.332,389,2822
92,1158,93,0.2713,2713,10000,1,465,1.0,2.342832469775475,0.3241,414,2713
93,1148,94,0.2638,2638,10000,1,374,1.0,2.297909407665505,0.3157,415,2638
94,1152,95,0.2566,2566,10000,1,172,1.0,2.2274305555555554,0.3083,416,2566
95,1172,96,0.2479,2479,10000,1,149,1.0,2.11518771331058,0.3012,427,2479
96,1162,97,0.2415,2415,10000,1,111,1.0,2.0783132530120483,0.2936,426,2415
97,1173,98,0.2356,2356,10000,1,62,1.0,2.008525149190111,0.2871,443,2356
98,1153,99,0.2316,2316,10000,1,55,1.0,2.0086730268863833,0.2829,437,2316
99,1164,100,0.2237,2237,10000,1,51,1.0,1.9218213058419245,0.2783,467,2237
100,1156,101,0.2182,2182,10000,1,51,1.0,1.8875432525951557,0.2734,474,2182
101,1156,102,0.2139,2139,10000,1,30,1.0,1.8503460207612457,0.2686,475,2139
102,1146,103,0.2079,2079,10000,1,13,1.0,1.8141361256544504,0.2644,486,2079
103,1138,104,0.2035,2035,10000,1,12,1.0,1.7882249560632688,0.2595,489,2035
104,1141,105,0.1985,1985,10000,1,12,1.0,1.7397020157756353,0.2554,499,1985
105,1127,106,0.1926,1926,10000,1,12,1.0,1.7089618456078084,0.2514,510,1926
106,1110,107,0.1869,1869,10000,1,12,1.0,1.6837837837837837,0.2466,526,1869
107,1102,108,0.1831,1831,10000,1,13,1.0,1.661524500907441,0.2425,536,1831
108,1101,109,0.1778,1778,10000,1,9,1.0,1.6148955495004542,0.2397,553,1778
109,1077,110,0.1735,1735,10000,1,11,1.0,1.6109563602599815,0.2361,572,1735
110,1064,111,0.1691,1691,10000,1,11,1.0,1.5892857142857142,0.2337,585,1691
111,1040,112,0.1666,1666,10000,1,10,1.0,1.601923076923077,0.2306,588,1666
112,1025,113,0.1641,1641,10000,1,10,1.0,1.6009756097560977,0.2284,598,1641
113,1009,114,0.1614,1614,10000,1,11,1.0,1.599603567888999,0.2269,599,1614
114,1003,115,0.1563,1563,10000,1,11,1.0,1.5583250249252243,0.2243,625,1563
115,1001,116,0.1531,1531,10000,1,11,1.0,1.5294705294705295,0.2218,635,1531
116,992,117,0.1507,1507,10000,1,12,1.0,1.5191532258064515,0.2196,647,1507
117,977,118,0.1475,1475,10000,1,12,1.0,1.5097236438075743,0.2184,656,1475
118,966,119,0.1467,1467,10000,1,12,1.0,1.5186335403726707,0.2161,664,1467
119,967,120,0.1433,1433,10000,1,14,1.0,1.4819027921406411,0.2161,680,1433
120,958,121,0.1414,1414,10000,1,14,1.0,1.475991649269311,0.2143,692,1414
121,945,122,0.1392,1392,10000,1,14,1.0,1.4730158730158731,0.2136,701,1392
122,929,123,0.1355,1355,10000,1,11,1.0,1.458557588805167,0.2123,716,1355
123,914,124,0.135,1350,10000,1,11,1.0,1.4770240700218817,0.2101,724,1350
124,907,125,0.1335,1335,10000,1,11,1.0,1.471885336273429,0.2104,733,1335
125,894,126,0.1308,1308,10000,1,11,1.0,1.4630872483221478,0.2098,751,1308
126,881,127,0.128,1280,10000,1,8,1.0,1.452894438138479,0.2089,775,1280
127,874,128,0.1244,1244,10000,1,8,1.0,1.4233409610983982,0.2085,795,1244
128,858,129,0.1229,1229,10000,1,8,1.0,1.4324009324009324,0.2069,803,1229
129,841,130,0.1197,1197,10000,1,7,1.0,1.4233055885850179,0.2062,826,1197
130,816,131,0.1184,1184,10000,1,8,1.0,1.4509803921568627,0.2053,826,1184
131,815,132,0.1169,1169,10000,1,10,1.0,1.4343558282208588,0.204,841,1169
132,805,133,0.1149,1149,10000,1,9,1.0,1.4273291925465839,0.204,861,1149
133,787,134,0.112,1120,10000,1,10,1.0,1.423125794155019,0.204,875,1120
134,777,135,0.1099,1099,10000,1,10,1.0,1.4144144144144144,0.2025,892,1099
135,767,136,0.1078,1078,10000,1,11,1.0,1.4054758800521512,0.2021,907,1078
136,753,137,0.1054,1054,10000,1,11,1.0,1.399734395750332,0.2015,923,1054
137,739,138,0.1036,1036,10000,1,11,1.0,1.401894451962111,0.2007,935,1036
138,727,139,0.1007,1007,10000,1,12,1.0,1.3851444291609354,0.2001,955,1007
139,707,140,0.0994,994,10000,1,12,1.0,1.4059405940594059,0.1992,967,994
140,699,141,0.099,990,10000,1,12,1.0,1.4163090128755365,0.1991,976,990
141,692,142,0.0953,953,10000,1,12,1.0,1.3771676300578035,0.1996,1009,953
142,680,143,0.0937,937,10000,1,12,1.0,1.3779411764705882,0.1992,1026,937
143,669,144,0.0922,922,10000,1,10,1.0,1.3781763826606876,0.1993,1037,922
144,653,145,0.0889,889,10000,1,10,1.0,1.3614088820826953,0.1989,1063,889
145,645,146,0.0867,867,10000,1,9,1.0,1.344186046511628,0.1982,1083,867
146,621,147,0.0847,847,10000,1,10,1.0,1.3639291465378423,0.198,1097,847
147,596,148,0.0806,806,10000,1,7,1.0,1.3523489932885906,0.1974,1122,806
148,582,149,0.0791,791,10000,1,7,1.0,1.359106529209622,0.1958,1133,791
149,568,150,0.0772,772,10000,1,8,1.0,1.3591549295774648,0.1954,1155,772
150,549,151,0.0767,767,10000,1,10,1.0,1.3970856102003644,0.1957,1161,767
151,540,152,0.0738,738,10000,1,8,1.0,1.3666666666666667,0.1958,1182,738
152,514,153,0.0709,709,10000,1,10,1.0,1.3793774319066148,0.195,1201,709
153,504,154,0.0678,678,10000,1,8,1.0,1.3452380952380953,0.194,1227,678
154,482,155,0.0662,662,10000,1,9,1.0,1.3734439834024896,0.1935,1237,662
155,460,156,0.0647,647,10000,1,11,1.0,1.4065217391304348,0.1929,1249,647
156,437,157,0.0624,624,10000,1,11,1.0,1.4279176201372998,0.1926,1266,624
157,433,158,0.0596,596,10000,1,8,1.0,1.3764434180138567,0.192,1292,596
158,413,159,0.0568,568,10000,1,8,1.0,1.3753026634382566,0.1918,1316,568
159,404,160,0.0547,547,10000,1,7,1.0,1.353960396039604,0.1914,1344,547
160,383,161,0.0527,527,10000,1,8,1.0,1.3759791122715406,0.1921,1361,527
161,377,162,0.0503,503,10000,1,8,1.0,1.3342175066312998,0.1918,1385,503
162,360,163,0.0487,487,10000,1,8,1.0,1.3527777777777779,0.1918,1407,487
163,347,164,0.0475,475,10000,1,8,1.0,1.3688760806916427,0.1924,1424,475
164,322,165,0.0433,433,10000,1,8,1.0,1.34472049689441,0.1929,1451,433
165,306,166,0.0414,414,10000,1,8,1.0,1.3529411764705883,0.1914,1474,414
166,297,167,0.0403,403,10000,1,10,1.0,1.3569023569023568,0.1918,1495,403
167,281,168,0.0378,378,10000,1,10,1.0,1.3451957295373667,0.1928,1525,378
168,269,169,0.036,360,10000,1,10,1.0,1.338289962825279,0.1933,1548,360
169,256,170,0.0344,344,10000,1,7,1.0,1.34375,0.1938,1575,344
170,249,171,0.0332,332,10000,1,7,1.0,1.3333333333333333,0.1949,1602,332
171,244,172,0.0312,312,10000,1,7,1.0,1.278688524590164,0.1964,1633,312
172,232,173,0.0296,296,10000,1,7,1.0,1.2758620689655173,0.1975,1656,296
173,224,174,0.0282,282,10000,1,7,1.0,1.2589285714285714,0.1982,1686,282
174,214,175,0.0266,266,10000,1,6,1.0,1.2429906542056075,0.1998,1720,266
175,209,176,0.0261,261,10000,1,5,1.0,1.2488038277511961,0.2016,1746,261
176,199,177,0.0253,253,10000,1,5,1.0,1.271356783919598,0.2037,1771,253
177,193,178,0.0245,245,10000,1,4,1.0,1.2694300518134716,0.2054,1798,245
178,192,179,0.0235,235,10000,1,4,1.0,1.2239583333333333,0.2073,1828,235
179,184,180,0.0233,233,10000,1,4,1.0,1.266304347826087,0.2093,1847,233
180,178,181,0.0223,223,10000,1,5,1.0,1.252808988764045,0.211,1878,223
181,170,182,0.0213,213,10000,1,5,1.0,1.2529411764705882,0.2131,1910,213
182,158,183,0.0207,207,10000,1,6,1.0,1.3101265822784811,0.2153,1932,207
183,156,184,0.0206,206,10000,1,6,1.0,1.3205128205128205,0.2169,1959,206
184,153,185,0.0199,199,10000,1,6,1.0,1.3006535947712419,0.2195,1988,199
185,157,186,0.0192,192,10000,1,4,1.0,1.2229299363057324,0.2217,2019,192
186,152,187,0.019,190,10000,1,5,1.0,1.25,0.2241,2047,190
187,148,188,0.0182,182,10000,1,5,1.0,1.2297297297297298,0.2267,2076,182
188,140,189,0.0175,175,10000,1,5,1.0,1.25,0.2288,2105,175
189,132,190,0.017,170,10000,1,5,1.0,1.2878787878787878,0.231,2134,170
190,131,191,0.0162,162,10000,1,5,1.0,1.2366412213740459,0.2334,2165,162
191,126,192,0.0151,151,10000,1,5,1.0,1.1984126984126984,0.2357,2202,151
192,123,193,0.0145,145,10000,1,5,1.0,1.1788617886178863,0.2383,2236,145
193,118,194,0.0145,145,10000,1,6,1.0,1.228813559322034,0.2411,2260,145
194,114,195,0.0143,143,10000,1,6,1.0,1.2543859649122806,0.2435,2288,143
195,112,196,0.0151,151,10000,1,6,1.0,1.3482142857142858,0.2461,2308,151
196,111,197,0.0147,147,10000,1,6,1.0,1.3243243243243243,0.2489,2335,147
197,115,198,0.0142,142,10000,1,6,1.0,1.2347826086956522,0.2512,2367,142
198,110,199,0.0139,139,10000,1,6,1.0,1.2636363636363637,0.2539,2394,139
