,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0002,2,10000,2,2,2.0,2.0,0.9038,9036,2
1,5,2,0.0006,6,10000,1,2,1.0,1.2,0.9068,9062,6
2,5,3,0.0013,13,10000,1,4,3.0,2.6,0.9098,9085,13
3,7,4,0.0026,26,10000,1,12,1.0,3.7142857142857144,0.9128,9102,26
4,3,5,0.0047,47,10000,1,45,1.0,15.666666666666666,0.9158,9111,47
5,4,6,0.0069,69,10000,1,65,1.5,17.25,0.9188,9119,69
6,5,7,0.0087,87,10000,1,56,2.0,17.4,0.9218,9131,87
7,3,8,0.0141,141,10000,1,138,2.0,47.0,0.9248,9107,141
8,4,9,0.0182,182,10000,1,178,1.5,45.5,0.9278,9096,182
9,3,10,0.0228,228,10000,1,226,1.0,76.0,0.9308,9080,228
10,8,11,0.0269,269,10000,1,257,1.0,33.625,0.9338,9069,269
11,10,12,0.034,340,10000,1,324,1.0,34.0,0.9368,9028,340
12,3,13,0.0402,402,10000,1,400,1.0,134.0,0.9398,8996,402
13,9,14,0.0474,474,10000,1,460,1.0,52.666666666666664,0.9428,8954,474
14,5,15,0.0561,561,10000,1,556,1.0,112.2,0.9458,8896,561
15,5,16,0.0642,642,10000,1,638,1.0,128.4,0.9487,8844,642
16,7,17,0.0733,733,10000,1,727,1.0,104.71428571428571,0.9516,8782,733
17,5,18,0.0812,812,10000,1,807,1.0,162.4,0.9545,8729,812
18,3,19,0.0917,917,10000,1,915,1.0,305.6666666666667,0.9571,8644,917
19,6,20,0.1029,1029,10000,1,1013,1.0,171.5,0.9591,8557,1029
20,3,21,0.1132,1132,10000,1,1124,7.0,377.3333333333333,0.9616,8476,1132
21,8,22,0.1267,1267,10000,1,1255,1.0,158.375,0.9638,8355,1267
22,3,23,0.1388,1388,10000,1,1384,3.0,462.6666666666667,0.9652,8242,1388
23,9,24,0.1538,1538,10000,1,1529,1.0,170.88888888888889,0.966,8101,1538
24,9,25,0.1711,1711,10000,1,1703,1.0,190.11111111111111,0.9669,7943,1711
25,9,26,0.1894,1894,10000,1,1876,3.0,210.44444444444446,0.9684,7767,1894
26,11,27,0.2077,2077,10000,1,2062,1.0,188.8181818181818,0.9691,7588,2077
27,13,28,0.2215,2215,10000,1,2190,1.0,170.3846153846154,0.9695,7434,2215
28,24,29,0.2412,2412,10000,1,2354,1.0,100.5,0.9679,7234,2412
29,26,30,0.2618,2618,10000,1,2571,1.0,100.6923076923077,0.9676,7021,2618
30,19,31,0.2828,2828,10000,1,2805,1.0,148.8421052631579,0.9669,6808,2828
31,23,32,0.3045,3045,10000,1,2978,1.0,132.3913043478261,0.9666,6574,3045
32,28,33,0.3257,3257,10000,1,3172,1.0,116.32142857142857,0.9649,6334,3257
33,20,34,0.3467,3467,10000,1,3436,1.0,173.35,0.9621,6097,3467
34,23,35,0.3622,3622,10000,1,3586,1.0,157.47826086956522,0.9594,5891,3622
35,40,36,0.3766,3766,10000,1,3687,1.0,94.15,0.9543,5714,3766
36,37,37,0.3936,3936,10000,1,3849,1.0,106.37837837837837,0.951,5497,3936
37,36,38,0.4048,4048,10000,1,3950,1.0,112.44444444444444,0.9463,5331,4048
38,40,39,0.4129,4129,10000,1,4009,1.0,103.225,0.9409,5166,4129
39,50,40,0.4209,4209,10000,1,3999,1.0,84.18,0.9325,5009,4209
40,62,41,0.4317,4317,10000,1,4097,1.0,69.62903225806451,0.9248,4821,4317
41,74,42,0.441,4410,10000,1,4032,2.0,59.5945945945946,0.9168,4615,4410
42,85,43,0.4512,4512,10000,1,4055,2.0,53.082352941176474,0.9055,4389,4512
43,106,44,0.458,4580,10000,1,4142,2.0,43.20754716981132,0.8931,4212,4580
44,127,45,0.4649,4649,10000,1,4044,1.0,36.60629921259842,0.8822,4024,4649
45,153,46,0.4709,4709,10000,1,3920,1.0,30.77777777777778,0.8703,3850,4709
46,170,47,0.48,4800,10000,1,3325,2.0,28.235294117647058,0.8589,3638,4800
47,194,48,0.49,4900,10000,1,3740,1.0,25.257731958762886,0.8468,3414,4900
48,232,49,0.497,4970,10000,1,3273,2.0,21.42241379310345,0.8344,3249,4970
49,251,50,0.5043,5043,10000,1,3635,1.0,20.09163346613546,0.8249,3037,5043
50,288,51,0.5076,5076,10000,1,3387,2.0,17.625,0.811,2846,5076
51,329,52,0.5132,5132,10000,1,3466,2.0,15.598784194528875,0.7952,2646,5132
52,339,53,0.5203,5203,10000,1,3499,2.0,15.348082595870206,0.7808,2440,5203
53,361,54,0.5238,5238,10000,1,3588,2.0,14.509695290858726,0.7673,2277,5238
54,403,55,0.5226,5226,10000,1,3428,2.0,12.96774193548387,0.7545,2130,5226
55,426,56,0.5247,5247,10000,1,3367,2.0,12.316901408450704,0.7386,1962,5247
56,469,57,0.521,5210,10000,1,3334,2.0,11.108742004264393,0.7239,1852,5210
