,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,2,1,0.0002,2,10000,1,1,1.0,1.0,0.9035,9033,2
1,2,2,0.0002,2,10000,1,1,1.0,1.0,0.9065,9063,2
2,2,3,0.0002,2,10000,1,1,1.0,1.0,0.9095,9093,2
3,4,4,0.0005,5,10000,1,2,1.0,1.25,0.9125,9120,5
4,6,5,0.001,10,10000,1,4,1.0,1.6666666666666667,0.9155,9145,10
5,4,6,0.0014,14,10000,1,9,2.0,3.5,0.9185,9171,14
6,8,7,0.0023,23,10000,1,12,1.0,2.875,0.9215,9192,23
7,6,8,0.0044,44,10000,1,30,3.0,7.333333333333333,0.9245,9201,44
8,4,9,0.0073,73,10000,1,66,3.0,18.25,0.9275,9202,73
9,5,10,0.0116,116,10000,1,106,1.0,23.2,0.9305,9189,116
10,7,11,0.0156,156,10000,1,150,1.0,22.285714285714285,0.9335,9179,156
11,7,12,0.022,220,10000,1,214,1.0,31.428571428571427,0.9365,9145,220
12,4,13,0.0284,284,10000,1,281,1.0,71.0,0.9395,9111,284
13,2,14,0.0345,345,10000,1,344,172.5,172.5,0.9425,9080,345
14,1,15,0.0417,417,10000,417,417,417.0,417.0,0.9455,9038,417
15,3,16,0.0468,468,10000,1,466,1.0,156.0,0.9485,9017,468
16,4,17,0.053,530,10000,1,519,5.0,132.5,0.9515,8984,530
17,3,18,0.0592,592,10000,1,590,1.0,197.33333333333334,0.9544,8950,592
18,2,19,0.0658,658,10000,1,657,329.0,329.0,0.9572,8913,658
19,1,20,0.0742,742,10000,742,742,742.0,742.0,0.9601,8855,742
20,3,21,0.0832,832,10000,2,825,5.0,277.3333333333333,0.9627,8790,832
21,3,22,0.0901,901,10000,1,899,1.0,300.3333333333333,0.9652,8739,901
22,3,23,0.0981,981,10000,1,978,2.0,327.0,0.967,8677,981
23,5,24,0.1061,1061,10000,1,1057,1.0,212.2,0.9688,8610,1061
24,6,25,0.1159,1159,10000,1,1149,2.0,193.16666666666666,0.9701,8523,1159
25,8,26,0.1247,1247,10000,1,1232,2.0,155.875,0.9712,8446,1247
26,12,27,0.1333,1333,10000,1,1309,2.0,111.08333333333333,0.9723,8364,1333
27,5,28,0.1424,1424,10000,1,1419,1.0,284.8,0.9727,8276,1424
28,8,29,0.1512,1512,10000,1,1493,1.0,189.0,0.973,8180,1512
29,15,30,0.1608,1608,10000,1,1587,1.0,107.2,0.9722,8080,1608
30,17,31,0.1695,1695,10000,1,1665,1.0,99.70588235294117,0.9718,7984,1695
31,19,32,0.1778,1778,10000,1,1709,1.0,93.57894736842105,0.9709,7879,1778
32,26,33,0.1854,1854,10000,1,1765,1.5,71.3076923076923,0.9687,7779,1854
33,19,34,0.1965,1965,10000,1,1855,1.0,103.42105263157895,0.9663,7658,1965
34,20,35,0.2029,2029,10000,1,1935,1.0,101.45,0.9653,7586,2029
35,24,36,0.2127,2127,10000,1,2054,1.0,88.625,0.9645,7461,2127
36,27,37,0.2203,2203,10000,1,2053,1.0,81.5925925925926,0.9618,7357,2203
37,35,38,0.2271,2271,10000,1,2136,1.0,64.88571428571429,0.959,7250,2271
38,33,39,0.235,2350,10000,1,2295,1.0,71.21212121212122,0.9551,7139,2350
39,31,40,0.2421,2421,10000,1,2378,1.0,78.09677419354838,0.9519,7032,2421
40,37,41,0.2483,2483,10000,1,2344,1.0,67.10810810810811,0.9483,6927,2483
41,41,42,0.2591,2591,10000,1,2245,1.0,63.19512195121951,0.944,6779,2591
42,51,43,0.2705,2705,10000,1,2430,1.0,53.03921568627451,0.94,6618,2705
43,61,44,0.2771,2771,10000,1,2600,1.0,45.42622950819672,0.9353,6504,2771
44,70,45,0.2829,2829,10000,1,2384,1.0,40.41428571428571,0.9305,6385,2829
45,87,46,0.2922,2922,10000,1,2361,1.0,33.58620689655172,0.9244,6234,2922
46,104,47,0.3011,3011,10000,1,2555,1.0,28.951923076923077,0.9186,6070,3011
47,120,48,0.308,3080,10000,1,2483,1.0,25.666666666666668,0.9111,5933,3080
48,130,49,0.3177,3177,10000,1,2584,1.0,24.43846153846154,0.9043,5765,3177
49,143,50,0.3289,3289,10000,1,2629,1.0,23.0,0.8972,5602,3289
50,152,51,0.3359,3359,10000,1,2672,1.0,22.098684210526315,0.8921,5474,3359
51,173,52,0.3462,3462,10000,1,2603,1.0,20.01156069364162,0.8863,5302,3462
52,184,53,0.3555,3555,10000,1,2469,1.0,19.320652173913043,0.8794,5144,3555
53,187,54,0.3637,3637,10000,1,2524,2.0,19.449197860962567,0.8729,4987,3637
54,228,55,0.3691,3691,10000,1,2543,1.0,16.18859649122807,0.8654,4836,3691
55,239,56,0.3782,3782,10000,1,2618,1.0,15.824267782426778,0.8557,4660,3782
