,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,2,1,0.0002,2,10000,1,1,1.0,1.0,0.9031,9029,2
1,1,2,0.0002,2,10000,2,2,2.0,2.0,0.9061,9059,2
2,1,3,0.0004,4,10000,4,4,4.0,4.0,0.9091,9087,4
3,1,4,0.0008,8,10000,8,8,8.0,8.0,0.9121,9113,8
4,1,5,0.0011,11,10000,11,11,11.0,11.0,0.9151,9140,11
5,4,6,0.0022,22,10000,1,17,2.0,5.5,0.9181,9159,22
6,4,7,0.0029,29,10000,1,14,7.0,7.25,0.9211,9182,29
7,5,8,0.0043,43,10000,1,31,3.0,8.6,0.9241,9198,43
8,6,9,0.0073,73,10000,1,62,1.0,12.166666666666666,0.9271,9198,73
9,6,10,0.0086,86,10000,1,78,1.0,14.333333333333334,0.9301,9215,86
10,11,11,0.0105,105,10000,1,82,1.0,9.545454545454545,0.9331,9226,105
11,3,12,0.0135,135,10000,2,131,2.0,45.0,0.9361,9226,135
12,2,13,0.0163,163,10000,5,158,81.5,81.5,0.9391,9228,163
13,8,14,0.0201,201,10000,1,186,1.0,25.125,0.9421,9220,201
14,10,15,0.0249,249,10000,1,238,1.0,24.9,0.9451,9202,249
15,6,16,0.0331,331,10000,1,326,1.0,55.166666666666664,0.9481,9149,331
16,9,17,0.0387,387,10000,1,379,1.0,43.0,0.951,9122,387
17,7,18,0.0464,464,10000,1,458,1.0,66.28571428571429,0.9539,9072,464
18,7,19,0.0542,542,10000,1,536,1.0,77.42857142857143,0.9566,9024,542
19,10,20,0.0626,626,10000,1,613,1.0,62.6,0.9596,8967,626
20,9,21,0.0704,704,10000,1,690,1.0,78.22222222222223,0.9623,8911,704
21,9,22,0.0812,812,10000,1,795,1.0,90.22222222222223,0.9645,8829,812
22,4,23,0.0922,922,10000,1,910,5.5,230.5,0.9671,8739,922
23,8,24,0.1018,1018,10000,1,1008,1.0,127.25,0.9691,8664,1018
24,13,25,0.113,1130,10000,1,1112,1.0,86.92307692307692,0.9712,8576,1130
25,8,26,0.126,1260,10000,1,1247,1.0,157.5,0.9736,8465,1260
26,8,27,0.1402,1402,10000,1,1382,1.5,175.25,0.9755,8338,1402
27,14,28,0.1529,1529,10000,1,1504,1.0,109.21428571428571,0.977,8222,1529
28,11,29,0.1703,1703,10000,1,1688,1.0,154.8181818181818,0.9781,8060,1703
29,18,30,0.1855,1855,10000,1,1813,1.0,103.05555555555556,0.9793,7908,1855
30,22,31,0.2005,2005,10000,1,1947,1.0,91.13636363636364,0.9793,7746,2005
31,18,32,0.2129,2129,10000,1,2080,1.0,118.27777777777777,0.9781,7614,2129
32,25,33,0.2262,2262,10000,1,2218,1.0,90.48,0.9773,7468,2262
33,21,34,0.2425,2425,10000,1,2397,1.0,115.47619047619048,0.976,7278,2425
34,35,35,0.2581,2581,10000,1,2508,1.0,73.74285714285715,0.9733,7098,2581
35,31,36,0.2762,2762,10000,1,2707,1.0,89.09677419354838,0.9709,6900,2762
36,32,37,0.2936,2936,10000,1,2889,1.0,91.75,0.9692,6681,2936
37,41,38,0.3017,3017,10000,1,2881,1.0,73.58536585365853,0.9647,6548,3017
38,45,39,0.3134,3134,10000,1,2999,1.0,69.64444444444445,0.9595,6373,3134
39,60,40,0.3261,3261,10000,1,2893,1.0,54.35,0.9537,6198,3261
40,62,41,0.3391,3391,10000,1,3105,1.0,54.693548387096776,0.9489,6020,3391
41,92,42,0.351,3510,10000,1,3118,1.0,38.15217391304348,0.9441,5835,3510
42,90,43,0.3628,3628,10000,1,3175,1.0,40.31111111111111,0.9375,5648,3628
43,98,44,0.3761,3761,10000,1,3342,1.0,38.37755102040816,0.9306,5438,3761
44,113,45,0.3909,3909,10000,1,3349,1.0,34.5929203539823,0.9229,5232,3909
45,115,46,0.3971,3971,10000,1,3420,1.0,34.530434782608694,0.9171,5079,3971
46,135,47,0.4036,4036,10000,1,3417,2.0,29.896296296296295,0.908,4939,4036
47,140,48,0.4104,4104,10000,1,3441,2.0,29.314285714285713,0.9005,4756,4104
48,164,49,0.4141,4141,10000,1,3533,1.0,25.25,0.889,4608,4141
49,183,50,0.4175,4175,10000,1,3470,1.0,22.814207650273225,0.8779,4455,4175
