,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0003,3,10000,3,3,3.0,3.0,0.9011,9008,3
1,3,2,0.0003,3,10000,1,1,1.0,1.0,0.9041,9038,3
2,1,3,0.0012,12,10000,12,12,12.0,12.0,0.9071,9059,12
3,2,4,0.0015,15,10000,1,14,7.5,7.5,0.9101,9086,15
4,2,5,0.0025,25,10000,1,24,12.5,12.5,0.9131,9106,25
5,3,6,0.003,30,10000,1,15,14.0,10.0,0.9161,9131,30
6,5,7,0.0038,38,10000,1,22,1.0,7.6,0.9191,9153,38
7,3,8,0.0052,52,10000,8,28,16.0,17.333333333333332,0.9221,9169,52
8,5,9,0.0073,73,10000,1,42,1.0,14.6,0.9251,9178,73
9,3,10,0.0099,99,10000,1,97,1.0,33.0,0.9281,9182,99
10,6,11,0.0119,119,10000,1,111,1.5,19.833333333333332,0.9311,9192,119
11,6,12,0.0148,148,10000,1,143,1.0,24.666666666666668,0.9341,9193,148
12,1,13,0.017,170,10000,170,170,170.0,170.0,0.9371,9201,170
13,3,14,0.0204,204,10000,1,202,1.0,68.0,0.9401,9197,204
14,2,15,0.0239,239,10000,1,238,119.5,119.5,0.9431,9191,239
15,5,16,0.0267,267,10000,1,263,1.0,53.4,0.946,9192,267
16,5,17,0.0304,304,10000,1,300,1.0,60.8,0.9489,9182,304
17,5,18,0.0364,364,10000,1,349,5.0,72.8,0.9516,9151,364
18,6,19,0.0432,432,10000,1,427,1.0,72.0,0.9545,9111,432
19,5,20,0.0482,482,10000,1,473,1.0,96.4,0.9573,9086,482
20,3,21,0.0548,548,10000,1,546,1.0,182.66666666666666,0.9598,9047,548
21,5,22,0.0599,599,10000,1,594,1.0,119.8,0.9625,9018,599
22,4,23,0.0701,701,10000,1,695,2.5,175.25,0.9647,8940,701
23,5,24,0.0786,786,10000,1,780,2.0,157.2,0.9671,8877,786
24,12,25,0.087,870,10000,1,851,1.0,72.5,0.9693,8809,870
25,7,26,0.0966,966,10000,1,958,1.0,138.0,0.9709,8733,966
26,7,27,0.1075,1075,10000,1,1041,1.0,153.57142857142858,0.9729,8646,1075
27,12,28,0.1181,1181,10000,1,1147,1.0,98.41666666666667,0.9751,8556,1181
28,12,29,0.1279,1279,10000,1,1261,1.0,106.58333333333333,0.9767,8468,1279
29,19,30,0.1397,1397,10000,1,1348,1.0,73.52631578947368,0.9777,8363,1397
30,12,31,0.1521,1521,10000,1,1499,1.0,126.75,0.979,8248,1521
31,3,32,0.1649,1649,10000,1,1647,1.0,549.6666666666666,0.9799,8128,1649
32,13,33,0.1747,1747,10000,1,1702,1.0,134.3846153846154,0.9807,8033,1747
33,10,34,0.1848,1848,10000,1,1836,1.0,184.8,0.981,7935,1848
34,11,35,0.1945,1945,10000,1,1933,1.0,176.8181818181818,0.9813,7823,1945
35,6,36,0.2062,2062,10000,1,2056,1.0,343.6666666666667,0.9798,7694,2062
36,11,37,0.2194,2194,10000,1,2176,1.0,199.45454545454547,0.9786,7552,2194
37,11,38,0.2326,2326,10000,1,2296,1.0,211.45454545454547,0.9776,7413,2326
38,11,39,0.2485,2485,10000,1,2459,1.0,225.9090909090909,0.9769,7238,2485
39,14,40,0.26,2600,10000,1,2573,1.0,185.71428571428572,0.9753,7097,2600
40,17,41,0.275,2750,10000,1,2723,1.0,161.76470588235293,0.9727,6911,2750
41,16,42,0.2899,2899,10000,1,2840,2.0,181.1875,0.9691,6717,2899
