,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0008,8,10000,8,8,8.0,8.0,0.9029,9021,8
1,5,2,0.0008,8,10000,1,4,1.0,1.6,0.9059,9051,8
2,9,3,0.0014,14,10000,1,6,1.0,1.5555555555555556,0.9089,9075,14
3,4,4,0.0037,37,10000,1,25,5.5,9.25,0.9119,9082,37
4,5,5,0.0061,61,10000,1,53,1.0,12.2,0.9149,9088,61
5,5,6,0.0087,87,10000,1,80,1.0,17.4,0.9179,9092,87
6,4,7,0.0112,112,10000,1,109,1.0,28.0,0.9209,9097,112
7,4,8,0.0147,147,10000,1,143,1.5,36.75,0.9239,9092,147
8,7,9,0.0195,195,10000,1,189,1.0,27.857142857142858,0.9269,9074,195
9,5,10,0.0253,253,10000,1,246,1.0,50.6,0.9299,9046,253
10,3,11,0.0321,321,10000,1,319,1.0,107.0,0.9329,9008,321
11,4,12,0.0402,402,10000,1,395,3.0,100.5,0.9359,8957,402
12,8,13,0.0491,491,10000,1,481,1.0,61.375,0.9389,8896,491
13,6,14,0.0582,582,10000,1,575,1.0,97.0,0.9417,8834,582
14,7,15,0.0672,672,10000,1,654,1.0,96.0,0.9446,8772,672
15,6,16,0.079,790,10000,1,773,3.5,131.66666666666666,0.9474,8682,790
16,8,17,0.0914,914,10000,1,896,1.5,114.25,0.9502,8581,914
17,9,18,0.1041,1041,10000,1,1028,1.0,115.66666666666667,0.9525,8480,1041
18,9,19,0.1153,1153,10000,1,1142,1.0,128.11111111111111,0.9551,8392,1153
19,12,20,0.1321,1321,10000,1,1303,1.0,110.08333333333333,0.9575,8248,1321
20,15,21,0.1434,1434,10000,1,1396,1.0,95.6,0.9599,8152,1434
21,10,22,0.1561,1561,10000,1,1550,1.0,156.1,0.9616,8042,1561
22,4,23,0.1701,1701,10000,1,1697,1.5,425.25,0.9633,7923,1701
23,12,24,0.1845,1845,10000,1,1820,1.0,153.75,0.9654,7784,1845
24,11,25,0.2002,2002,10000,1,1982,1.0,182.0,0.9659,7638,2002
25,12,26,0.2188,2188,10000,1,2160,1.0,182.33333333333334,0.967,7455,2188
26,13,27,0.2295,2295,10000,1,2276,1.0,176.53846153846155,0.9673,7333,2295
27,26,28,0.2443,2443,10000,1,2403,1.0,93.96153846153847,0.9658,7170,2443
28,18,29,0.2565,2565,10000,1,2541,1.0,142.5,0.9643,7024,2565
