,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,2,1,0.0002,2,10000,1,1,1.0,1.0,0.9045,9043,2
1,2,2,0.0002,2,10000,1,1,1.0,1.0,0.9075,9073,2
2,2,3,0.0005,5,10000,1,4,2.5,2.5,0.9105,9100,5
3,1,4,0.0015,15,10000,15,15,15.0,15.0,0.9135,9120,15
4,2,5,0.0026,26,10000,1,25,13.0,13.0,0.9165,9139,26
5,2,6,0.0035,35,10000,17,18,17.5,17.5,0.9195,9160,35
6,1,7,0.0052,52,10000,52,52,52.0,52.0,0.9225,9173,52
7,3,8,0.0063,63,10000,1,60,2.0,21.0,0.9255,9192,63
8,1,9,0.0078,78,10000,78,78,78.0,78.0,0.9285,9207,78
9,1,10,0.0096,96,10000,96,96,96.0,96.0,0.9315,9219,96
10,1,11,0.0117,117,10000,117,117,117.0,117.0,0.9345,9228,117
11,4,12,0.013,130,10000,1,123,3.0,32.5,0.9375,9245,130
12,3,13,0.0154,154,10000,1,152,1.0,51.333333333333336,0.9405,9251,154
13,1,14,0.0189,189,10000,189,189,189.0,189.0,0.9435,9246,189
14,2,15,0.0213,213,10000,1,212,106.5,106.5,0.9465,9251,213
15,10,16,0.0238,238,10000,1,228,1.0,23.8,0.9494,9255,238
16,4,17,0.0279,279,10000,1,263,7.5,69.75,0.9523,9242,279
17,4,18,0.0306,306,10000,1,303,1.0,76.5,0.9551,9238,306
18,4,19,0.0353,353,10000,1,348,2.0,88.25,0.9574,9219,353
19,5,20,0.0411,411,10000,1,407,1.0,82.2,0.9602,9187,411
20,7,21,0.0463,463,10000,1,454,1.0,66.14285714285714,0.9628,9163,463
21,6,22,0.0506,506,10000,1,497,1.5,84.33333333333333,0.9656,9141,506
22,5,23,0.0548,548,10000,1,539,1.0,109.6,0.9677,9123,548
23,4,24,0.0624,624,10000,1,614,4.5,156.0,0.9701,9073,624
24,5,25,0.0683,683,10000,1,676,1.0,136.6,0.9727,9031,683
25,9,26,0.075,750,10000,1,742,1.0,83.33333333333333,0.9744,8985,750
26,7,27,0.0814,814,10000,1,808,1.0,116.28571428571429,0.9765,8940,814
27,7,28,0.0897,897,10000,1,877,3.0,128.14285714285714,0.9784,8875,897
28,6,29,0.0988,988,10000,1,978,1.0,164.66666666666666,0.9802,8803,988
29,6,30,0.1083,1083,10000,1,1066,4.0,180.5,0.9821,8718,1083
30,6,31,0.1155,1155,10000,1,1149,1.0,192.5,0.9831,8655,1155
