,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0013,13,10000,13,13,13.0,13.0,0.9036,9023,13
1,1,2,0.0025,25,10000,25,25,25.0,25.0,0.9066,9041,25
2,1,3,0.0039,39,10000,39,39,39.0,39.0,0.9096,9057,39
3,3,4,0.0052,52,10000,1,50,1.0,17.333333333333332,0.9126,9074,52
4,1,5,0.0087,87,10000,87,87,87.0,87.0,0.9156,9069,87
5,2,6,0.0104,104,10000,2,102,52.0,52.0,0.9186,9082,104
6,1,7,0.0154,154,10000,154,154,154.0,154.0,0.9216,9062,154
7,2,8,0.0206,206,10000,1,205,103.0,103.0,0.9246,9040,206
8,1,9,0.0259,259,10000,259,259,259.0,259.0,0.9276,9017,259
9,1,10,0.0317,317,10000,317,317,317.0,317.0,0.9306,8989,317
10,1,11,0.0379,379,10000,379,379,379.0,379.0,0.9336,8957,379
11,2,12,0.0452,452,10000,1,451,226.0,226.0,0.9366,8914,452
12,1,13,0.0515,515,10000,515,515,515.0,515.0,0.9396,8881,515
13,1,14,0.0588,588,10000,588,588,588.0,588.0,0.9426,8838,588
14,1,15,0.0675,675,10000,675,675,675.0,675.0,0.9456,8778,675
15,1,16,0.0773,773,10000,773,773,773.0,773.0,0.9483,8703,773
16,3,17,0.0882,882,10000,1,877,4.0,294.0,0.9506,8618,882
17,3,18,0.0958,958,10000,1,955,2.0,319.3333333333333,0.953,8565,958
18,1,19,0.1046,1046,10000,1046,1046,1046.0,1046.0,0.9553,8500,1046
19,3,20,0.1121,1121,10000,1,1119,1.0,373.6666666666667,0.9576,8441,1121
20,2,21,0.1209,1209,10000,1,1208,604.5,604.5,0.9592,8359,1209
21,4,22,0.1312,1312,10000,1,1308,1.5,328.0,0.9598,8265,1312
22,12,23,0.1407,1407,10000,1,1362,1.0,117.25,0.9607,8169,1407
23,11,24,0.152,1520,10000,1,1458,3.0,138.1818181818182,0.9606,8055,1520
24,10,25,0.162,1620,10000,1,1562,5.0,162.0,0.9605,7952,1620
25,12,26,0.1756,1756,10000,1,1724,3.0,146.33333333333334,0.9602,7815,1756
26,11,27,0.1906,1906,10000,1,1827,5.0,173.27272727272728,0.9601,7658,1906
27,16,28,0.2034,2034,10000,1,2005,1.0,127.125,0.9594,7523,2034
28,10,29,0.2165,2165,10000,1,2145,1.5,216.5,0.9587,7371,2165
29,19,30,0.2294,2294,10000,1,2205,2.0,120.73684210526316,0.9566,7220,2294
30,23,31,0.2422,2422,10000,1,2338,2.0,105.30434782608695,0.9544,7063,2422
31,21,32,0.2569,2569,10000,1,2520,1.0,122.33333333333333,0.9515,6896,2569
32,29,33,0.2709,2709,10000,1,2639,1.0,93.41379310344827,0.9495,6723,2709
33,25,34,0.2869,2869,10000,1,2758,1.0,114.76,0.9462,6518,2869
34,38,35,0.3,3000,10000,1,2693,1.5,78.94736842105263,0.9417,6343,3000
35,39,36,0.3148,3148,10000,1,2965,2.0,80.71794871794872,0.9373,6158,3148
36,38,37,0.3284,3284,10000,1,3120,2.0,86.42105263157895,0.9336,5980,3284
37,43,38,0.344,3440,10000,1,3288,2.0,80.0,0.9294,5780,3440
