,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,3,1,0.0006,6,10000,2,2,2.0,2.0,0.9052,9046,6
1,5,2,0.0013,13,10000,1,8,1.0,2.6,0.9082,9069,13
2,5,3,0.0024,24,10000,1,9,6.0,4.8,0.9112,9088,24
3,6,4,0.004,40,10000,1,19,5.0,6.666666666666667,0.9142,9102,40
4,4,5,0.0085,85,10000,1,78,3.0,21.25,0.9172,9087,85
5,6,6,0.0109,109,10000,1,102,1.0,18.166666666666668,0.9202,9093,109
6,5,7,0.0159,159,10000,1,155,1.0,31.8,0.9232,9073,159
7,2,8,0.0214,214,10000,1,213,107.0,107.0,0.9262,9048,214
8,3,9,0.0273,273,10000,1,270,2.0,91.0,0.9292,9019,273
9,1,10,0.0349,349,10000,349,349,349.0,349.0,0.9322,8973,349
10,1,11,0.0432,432,10000,432,432,432.0,432.0,0.9352,8920,432
11,4,12,0.0518,518,10000,1,515,1.0,129.5,0.9382,8864,518
12,2,13,0.06,600,10000,1,599,300.0,300.0,0.9412,8812,600
13,3,14,0.0693,693,10000,1,689,3.0,231.0,0.9442,8748,693
14,5,15,0.0791,791,10000,1,779,1.0,158.2,0.9471,8678,791
15,3,16,0.0902,902,10000,1,900,1.0,300.6666666666667,0.9499,8596,902
16,3,17,0.1045,1045,10000,1,1041,3.0,348.3333333333333,0.9528,8479,1045
17,5,18,0.1157,1157,10000,1,1152,1.0,231.4,0.9554,8392,1157
18,2,19,0.1285,1285,10000,1,1284,642.5,642.5,0.9579,8287,1285
19,5,20,0.1413,1413,10000,1,1400,2.0,282.6,0.9602,8171,1413
20,4,21,0.1572,1572,10000,1,1566,2.5,393.0,0.9614,8026,1572
21,5,22,0.1708,1708,10000,1,1691,5.0,341.6,0.9628,7899,1708
22,7,23,0.1845,1845,10000,1,1835,1.0,263.57142857142856,0.9637,7769,1845
23,5,24,0.1969,1969,10000,1,1954,1.0,393.8,0.9644,7649,1969
24,6,25,0.2064,2064,10000,1,2057,1.0,344.0,0.9648,7542,2064
25,5,26,0.2202,2202,10000,1,2176,3.0,440.4,0.9636,7399,2202
26,10,27,0.2306,2306,10000,1,2292,1.0,230.6,0.9631,7272,2306
27,11,28,0.2404,2404,10000,1,2391,1.0,218.54545454545453,0.9608,7158,2404
28,21,29,0.2495,2495,10000,1,2439,1.0,118.80952380952381,0.9592,7037,2495
29,23,30,0.2609,2609,10000,1,2524,1.0,113.43478260869566,0.9562,6898,2609
30,21,31,0.2715,2715,10000,1,2628,2.0,129.28571428571428,0.9537,6754,2715
31,31,32,0.2821,2821,10000,1,2749,1.0,91.0,0.9499,6604,2821
32,30,33,0.2932,2932,10000,1,2876,1.0,97.73333333333333,0.9455,6439,2932
33,44,34,0.3036,3036,10000,1,2811,1.0,69.0,0.9401,6285,3036
34,51,35,0.3171,3171,10000,1,3000,1.0,62.1764705882353,0.9351,6094,3171
35,69,36,0.3235,3235,10000,1,2966,1.0,46.88405797101449,0.9295,5974,3235
36,75,37,0.3292,3292,10000,1,2725,1.0,43.89333333333333,0.9239,5859,3292
37,69,38,0.3393,3393,10000,1,2879,1.0,49.17391304347826,0.9181,5701,3393
38,90,39,0.3474,3474,10000,1,2782,1.0,38.6,0.9124,5557,3474
