,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0002,2,10000,2,2,2.0,2.0,0.9014,9012,2
1,2,2,0.0013,13,10000,1,12,6.5,6.5,0.9044,9031,13
2,4,3,0.0022,22,10000,1,17,2.0,5.5,0.9074,9052,22
3,3,4,0.0034,34,10000,2,24,8.0,11.333333333333334,0.9104,9070,34
4,3,5,0.0066,66,10000,1,64,1.0,22.0,0.9134,9068,66
5,3,6,0.0095,95,10000,1,90,4.0,31.666666666666668,0.9164,9069,95
6,2,7,0.013,130,10000,1,129,65.0,65.0,0.9194,9064,130
7,4,8,0.017,170,10000,1,165,2.0,42.5,0.9224,9054,170
8,4,9,0.0221,221,10000,1,218,1.0,55.25,0.9254,9033,221
9,3,10,0.028,280,10000,1,278,1.0,93.33333333333333,0.9284,9004,280
10,5,11,0.0333,333,10000,1,328,1.0,66.6,0.9314,8981,333
11,8,12,0.0401,401,10000,1,392,1.0,50.125,0.9344,8943,401
12,10,13,0.0472,472,10000,1,462,1.0,47.2,0.9374,8902,472
13,8,14,0.0552,552,10000,1,538,1.0,69.0,0.9404,8852,552
14,5,15,0.0632,632,10000,1,625,1.0,126.4,0.9434,8801,632
15,8,16,0.0733,733,10000,1,723,1.0,91.625,0.9463,8730,733
16,13,17,0.0833,833,10000,1,810,1.0,64.07692307692308,0.9493,8654,833
17,11,18,0.0971,971,10000,1,958,1.0,88.27272727272727,0.9517,8538,971
18,10,19,0.109,1090,10000,1,1080,1.0,109.0,0.9539,8442,1090
19,8,20,0.1212,1212,10000,1,1205,1.0,151.5,0.9562,8337,1212
20,7,21,0.1372,1372,10000,1,1366,1.0,196.0,0.9579,8186,1372
21,10,22,0.1504,1504,10000,1,1484,1.0,150.4,0.9588,8069,1504
22,11,23,0.1673,1673,10000,1,1660,1.0,152.0909090909091,0.9603,7914,1673
23,7,24,0.1842,1842,10000,1,1832,1.0,263.14285714285717,0.9617,7751,1842
24,16,25,0.2005,2005,10000,1,1967,1.0,125.3125,0.9623,7593,2005
25,20,26,0.217,2170,10000,1,2147,1.0,108.5,0.9628,7426,2170
26,8,27,0.2385,2385,10000,1,2377,1.0,298.125,0.9626,7212,2385
27,20,28,0.2533,2533,10000,1,2474,1.0,126.65,0.9627,7062,2533
28,24,29,0.2709,2709,10000,1,2677,1.0,112.875,0.9625,6862,2709
29,26,30,0.2929,2929,10000,1,2889,1.0,112.65384615384616,0.9601,6618,2929
30,33,31,0.309,3090,10000,1,2999,1.0,93.63636363636364,0.9577,6435,3090
31,37,32,0.3263,3263,10000,1,3158,1.0,88.1891891891892,0.9555,6232,3263
32,47,33,0.342,3420,10000,1,3234,1.0,72.76595744680851,0.9525,6023,3420
33,48,34,0.3629,3629,10000,1,3412,1.0,75.60416666666667,0.9473,5770,3629
34,46,35,0.3779,3779,10000,1,3636,1.0,82.15217391304348,0.9429,5578,3779
35,60,36,0.3957,3957,10000,1,3623,1.0,65.95,0.9387,5340,3957
36,63,37,0.409,4090,10000,1,3829,1.0,64.92063492063492,0.9327,5136,4090
37,74,38,0.4266,4266,10000,1,3908,2.0,57.648648648648646,0.9256,4876,4266
38,84,39,0.4388,4388,10000,1,4008,1.0,52.23809523809524,0.9172,4665,4388
39,90,40,0.4545,4545,10000,1,4259,1.0,50.5,0.9083,4423,4545
40,98,41,0.4692,4692,10000,1,4364,1.0,47.87755102040816,0.8998,4171,4692
41,132,42,0.4798,4798,10000,1,4260,1.0,36.34848484848485,0.8893,3941,4798
42,156,43,0.4924,4924,10000,1,4219,1.0,31.564102564102566,0.8769,3709,4924
43,161,44,0.5063,5063,10000,1,4400,1.0,31.4472049689441,0.8663,3453,5063
44,188,45,0.5135,5135,10000,1,4242,1.0,27.31382978723404,0.8546,3263,5135
45,218,46,0.5211,5211,10000,1,4238,2.0,23.90366972477064,0.8428,3057,5211
46,228,47,0.526,5260,10000,1,4376,1.0,23.07017543859649,0.8298,2884,5260
47,249,48,0.5335,5335,10000,1,4208,1.0,21.42570281124498,0.8174,2665,5335
48,284,49,0.5375,5375,10000,1,4180,1.0,18.926056338028168,0.803,2495,5375
49,310,50,0.5428,5428,10000,1,4202,1.0,17.509677419354837,0.79,2290,5428
50,364,51,0.5411,5411,10000,1,4129,1.0,14.865384615384615,0.7748,2168,5411
51,376,52,0.5455,5455,10000,1,4126,1.0,14.507978723404255,0.7609,1975,5455
52,420,53,0.5497,5497,10000,1,4091,1.0,13.088095238095239,0.746,1787,5497
53,463,54,0.5409,5409,10000,1,3679,1.0,11.682505399568035,0.7314,1677,5409
54,470,55,0.5412,5412,10000,1,3692,1.0,11.514893617021277,0.7116,1507,5412
55,509,56,0.5364,5364,10000,1,3603,1.0,10.538310412573674,0.6949,1405,5364
56,560,57,0.5229,5229,10000,1,3454,1.0,9.3375,0.6799,1375,5229
57,579,58,0.5176,5176,10000,1,3226,1.0,8.939550949913643,0.6634,1254,5176
58,614,59,0.5046,5046,10000,1,3015,1.0,8.218241042345277,0.646,1215,5046
59,668,60,0.4878,4878,10000,1,2761,1.0,7.302395209580839,0.6291,1172,4878
60,697,61,0.4744,4744,10000,1,2670,1.0,6.806312769010043,0.608,1136,4744
61,762,62,0.4597,4597,10000,1,2545,1.0,6.032808398950131,0.591,1100,4597
62,774,63,0.4452,4452,10000,1,2055,1.0,5.751937984496124,0.5727,1063,4452
63,821,64,0.4298,4298,10000,1,1946,1.0,5.235079171741778,0.5545,1052,4298
64,839,65,0.4172,4172,10000,1,1829,1.0,4.972586412395709,0.538,1003,4172
65,895,66,0.3935,3935,10000,1,1606,1.0,4.396648044692737,0.5205,1039,3935
66,913,67,0.3773,3773,10000,1,942,1.0,4.132530120481928,0.5004,1025,3773
67,914,68,0.3604,3604,10000,1,870,1.0,3.9431072210065645,0.4828,1038,3604
68,935,69,0.3474,3474,10000,1,822,1.0,3.715508021390374,0.4672,1023,3474
69,954,70,0.3374,3374,10000,1,781,1.0,3.5366876310272537,0.4527,1031,3374
70,957,71,0.324,3240,10000,1,749,1.0,3.385579937304075,0.4435,1045,3240
